amount,count,relative
5200.0,371,0.0935
5201.0,2,0.0005
5202.0,52,0.0131
5206.0,1,0.0003
5207.0,42,0.0106
5208.0,3,0.0008
5209.0,27,0.0068
5210.0,69,0.0174
5211.0,31,0.0078
5213.0,1,0.0003
5214.0,25,0.0063
5219.0,2,0.0005
5220.0,2,0.0005
5221.0,35,0.0088
5222.0,1,0.0003
5223.0,7,0.0018
5224.0,63,0.0159
5225.0,1,0.0003
5226.0,2,0.0005
5227.0,1,0.0003
5228.0,29,0.0073
5231.0,40,0.0101
5232.0,1,0.0003
5233.0,1,0.0003
5237.0,1,0.0003
5239.0,28,0.0071
5241.0,2,0.0005
5242.0,5,0.0013
5243.0,9,0.0023
5244.0,7,0.0018
5245.0,41,0.0103
5247.0,10,0.0025
5249.0,2,0.0005
5250.0,4,0.001
5252.0,1,0.0003
5253.0,1,0.0003
5255.0,1,0.0003
5257.0,1,0.0003
5258.0,17,0.0043
5259.0,13,0.0033
5262.0,2,0.0005
5263.0,31,0.0078
5264.0,28,0.0071
5265.0,39,0.0098
5266.0,31,0.0078
5267.0,1,0.0003
5268.0,40,0.0101
5269.0,1,0.0003
5270.0,12,0.003
5271.0,45,0.0113
5274.0,1,0.0003
5275.0,1,0.0003
5276.0,2,0.0005
5277.0,43,0.0108
5279.0,5,0.0013
5280.0,201,0.0507
5282.0,2,0.0005
5284.0,1,0.0003
5285.0,1,0.0003
5286.0,31,0.0078
5287.0,1,0.0003
5288.0,2,0.0005
5289.0,4,0.001
5291.0,1,0.0003
5292.0,11,0.0028
5294.0,1,0.0003
5297.0,17,0.0043
5298.0,49,0.0124
5299.0,2,0.0005
5300.0,355,0.0895
5303.0,42,0.0106
5305.0,15,0.0038
5309.0,5,0.0013
5313.0,2,0.0005
5315.0,29,0.0073
5316.0,26,0.0066
5317.0,1,0.0003
5318.0,4,0.001
5319.0,24,0.0061
5322.0,10,0.0025
5324.0,2,0.0005
5325.0,2,0.0005
5326.0,2,0.0005
5327.0,22,0.0055
5329.0,31,0.0078
5330.0,42,0.0106
5332.0,38,0.0096
5333.0,13,0.0033
5334.0,2,0.0005
5336.0,24,0.0061
5338.0,32,0.0081
5339.0,1,0.0003
5344.0,1,0.0003
5345.0,2,0.0005
5346.0,1,0.0003
5347.0,1,0.0003
5348.0,1,0.0003
5350.0,3,0.0008
5352.0,2,0.0005
5354.0,42,0.0106
5355.0,82,0.0207
5356.0,7,0.0018
5357.0,4,0.001
5360.0,2,0.0005
5361.0,42,0.0106
5362.0,40,0.0101
5363.0,2,0.0005
5364.0,1,0.0003
5366.0,1,0.0003
5367.0,20,0.005
5370.0,7,0.0018
5372.0,30,0.0076
5375.0,41,0.0103
5376.0,25,0.0063
5381.0,2,0.0005
5383.0,14,0.0035
5389.0,6,0.0015
5392.0,3,0.0008
5394.0,16,0.004
5395.0,42,0.0106
5397.0,19,0.0048
5400.0,765,0.1928
5402.0,1,0.0003
5403.0,64,0.0161
5404.0,40,0.0101
5405.0,1,0.0003
5406.0,4,0.001
5408.0,1,0.0003
5411.0,20,0.005
5413.0,1,0.0003
5414.0,2,0.0005
5415.0,1,0.0003
5416.0,7,0.0018
5417.0,1,0.0003
5419.0,12,0.003
5421.0,32,0.0081
5422.0,1,0.0003
5424.0,37,0.0093
5425.0,2,0.0005
5426.0,41,0.0103
5427.0,30,0.0076
5428.0,43,0.0108
5429.0,41,0.0103
5430.0,2,0.0005
5435.0,8,0.002
5436.0,1,0.0003
5437.0,3,0.0008
5438.0,2,0.0005
5439.0,46,0.0116
5440.0,41,0.0103
5441.0,13,0.0033
5442.0,10,0.0025
5443.0,6,0.0015
5446.0,41,0.0103
5447.0,14,0.0035
5448.0,46,0.0116
5449.0,1,0.0003
5450.0,12,0.003
5451.0,16,0.004
5454.0,70,0.0176
5456.0,3,0.0008
5457.0,39,0.0098
5458.0,1,0.0003
5459.0,31,0.0078
5460.0,1,0.0003
5462.0,18,0.0045
5463.0,69,0.0174
5464.0,42,0.0106
5465.0,43,0.0108
5466.0,1,0.0003
5467.0,6,0.0015
5468.0,2,0.0005
5469.0,1,0.0003
5472.0,2,0.0005
5473.0,7,0.0018
5474.0,1,0.0003
5475.0,1,0.0003
5476.0,27,0.0068
5477.0,1,0.0003
5478.0,6,0.0015
5483.0,14,0.0035
5485.0,6,0.0015
5486.0,38,0.0096
5491.0,20,0.005
5492.0,57,0.0144
5493.0,2,0.0005
5494.0,2,0.0005
5496.0,32,0.0081
5498.0,2,0.0005
5500.0,376,0.0948
5502.0,35,0.0088
5503.0,1,0.0003
5504.0,4,0.001
5506.0,1,0.0003
5511.0,6,0.0015
5512.0,1,0.0003
5513.0,33,0.0083
5515.0,2,0.0005
5517.0,42,0.0106
5519.0,1,0.0003
5520.0,141,0.0355
5523.0,4,0.001
5524.0,1,0.0003
5526.0,1,0.0003
5529.0,6,0.0015
5530.0,2,0.0005
5531.0,36,0.0091
5532.0,1,0.0003
5533.0,2,0.0005
5534.0,1,0.0003
5536.0,1,0.0003
5537.0,2,0.0005
5538.0,41,0.0103
5539.0,5,0.0013
5541.0,3,0.0008
5542.0,34,0.0086
5543.0,11,0.0028
5544.0,48,0.0121
5546.0,46,0.0116
5547.0,1,0.0003
5548.0,1,0.0003
5549.0,2,0.0005
5550.0,22,0.0055
5552.0,37,0.0093
5553.0,42,0.0106
5554.0,1,0.0003
5555.0,42,0.0106
5556.0,1,0.0003
5558.0,1,0.0003
5559.0,1,0.0003
5560.0,4,0.001
5563.0,41,0.0103
5565.0,1,0.0003
5569.0,77,0.0194
5570.0,1,0.0003
5575.0,21,0.0053
5577.0,1,0.0003
5578.0,12,0.003
5579.0,6,0.0015
5581.0,11,0.0028
5582.0,67,0.0169
5583.0,1,0.0003
5585.0,14,0.0035
5588.0,37,0.0093
5591.0,1,0.0003
5592.0,9,0.0023
5596.0,43,0.0108
5597.0,1,0.0003
5598.0,41,0.0103
5599.0,1,0.0003
5600.0,414,0.1044
5601.0,17,0.0043
5602.0,1,0.0003
5603.0,1,0.0003
5607.0,1,0.0003
5608.0,79,0.0199
5610.0,1,0.0003
5611.0,37,0.0093
5612.0,1,0.0003
5614.0,5,0.0013
5615.0,7,0.0018
5617.0,16,0.004
5621.0,1,0.0003
5622.0,1,0.0003
5625.0,12,0.003
5626.0,35,0.0088
5627.0,37,0.0093
5630.0,1,0.0003
5631.0,1,0.0003
5632.0,41,0.0103
5635.0,1,0.0003
5636.0,1,0.0003
5637.0,1,0.0003
5638.0,1,0.0003
5640.0,153,0.0386
5643.0,39,0.0098
5645.0,1,0.0003
5648.0,12,0.003
5649.0,13,0.0033
5650.0,30,0.0076
5651.0,23,0.0058
5654.0,2,0.0005
5655.0,1,0.0003
5657.0,42,0.0106
5659.0,2,0.0005
5661.0,1,0.0003
5662.0,1,0.0003
5664.0,17,0.0043
5665.0,2,0.0005
5666.0,8,0.002
5668.0,1,0.0003
5669.0,1,0.0003
5670.0,2,0.0005
5671.0,46,0.0116
5672.0,46,0.0116
5673.0,43,0.0108
5674.0,2,0.0005
5676.0,1,0.0003
5677.0,18,0.0045
5678.0,12,0.003
5679.0,16,0.004
5683.0,43,0.0108
5685.0,6,0.0015
5687.0,17,0.0043
5688.0,11,0.0028
5690.0,24,0.0061
5692.0,36,0.0091
5694.0,6,0.0015
5697.0,1,0.0003
5698.0,2,0.0005
5699.0,1,0.0003
5700.0,599,0.151
5703.0,2,0.0005
5704.0,1,0.0003
5706.0,2,0.0005
5707.0,12,0.003
5708.0,1,0.0003
5709.0,17,0.0043
5711.0,11,0.0028
5713.0,9,0.0023
5715.0,11,0.0028
5717.0,1,0.0003
5718.0,57,0.0144
5720.0,14,0.0035
5721.0,2,0.0005
5727.0,3,0.0008
5728.0,40,0.0101
5730.0,3,0.0008
5732.0,2,0.0005
5735.0,26,0.0066
5736.0,7,0.0018
5738.0,2,0.0005
5739.0,1,0.0003
5740.0,70,0.0176
5741.0,1,0.0003
5742.0,13,0.0033
5743.0,5,0.0013
5745.0,29,0.0073
5746.0,11,0.0028
5748.0,2,0.0005
5750.0,41,0.0103
5752.0,31,0.0078
5753.0,1,0.0003
5755.0,30,0.0076
5756.0,1,0.0003
5757.0,1,0.0003
5758.0,14,0.0035
5759.0,1,0.0003
5760.0,198,0.0499
5761.0,37,0.0093
5763.0,5,0.0013
5764.0,33,0.0083
5765.0,29,0.0073
5766.0,1,0.0003
5767.0,1,0.0003
5768.0,63,0.0159
5770.0,1,0.0003
5771.0,1,0.0003
5772.0,38,0.0096
5774.0,80,0.0202
5776.0,9,0.0023
5777.0,5,0.0013
5781.0,46,0.0116
5782.0,1,0.0003
5783.0,34,0.0086
5784.0,36,0.0091
5787.0,21,0.0053
5790.0,2,0.0005
5791.0,5,0.0013
5796.0,3,0.0008
5798.0,1,0.0003
5799.0,36,0.0091
5800.0,331,0.0834
5802.0,1,0.0003
5804.0,4,0.001
5807.0,64,0.0161
5810.0,83,0.0209
5811.0,2,0.0005
5812.0,51,0.0129
5813.0,4,0.001
5814.0,1,0.0003
5815.0,36,0.0091
5816.0,1,0.0003
5817.0,1,0.0003
5820.0,4,0.001
5821.0,33,0.0083
5822.0,49,0.0124
5823.0,1,0.0003
5827.0,18,0.0045
5828.0,18,0.0045
5834.0,1,0.0003
5835.0,1,0.0003
5836.0,28,0.0071
5839.0,41,0.0103
5841.0,23,0.0058
5842.0,45,0.0113
5845.0,1,0.0003
5847.0,17,0.0043
5849.0,4,0.001
5850.0,6,0.0015
5851.0,2,0.0005
5853.0,1,0.0003
5855.0,39,0.0098
5856.0,8,0.002
5857.0,2,0.0005
5859.0,48,0.0121
5860.0,2,0.0005
5861.0,15,0.0038
5862.0,42,0.0106
5863.0,1,0.0003
5865.0,1,0.0003
5866.0,5,0.0013
5867.0,2,0.0005
5868.0,1,0.0003
5873.0,38,0.0096
5875.0,14,0.0035
5876.0,1,0.0003
5878.0,1,0.0003
5879.0,2,0.0005
5880.0,151,0.0381
5881.0,2,0.0005
5884.0,38,0.0096
5885.0,37,0.0093
5887.0,16,0.004
5889.0,2,0.0005
5892.0,1,0.0003
5893.0,52,0.0131
5896.0,26,0.0066
5899.0,21,0.0053
5900.0,314,0.0792
5902.0,5,0.0013
5905.0,1,0.0003
5907.0,10,0.0025
5908.0,67,0.0169
5910.0,3,0.0008
5911.0,2,0.0005
5912.0,1,0.0003
5914.0,2,0.0005
5915.0,52,0.0131
5916.0,1,0.0003
5917.0,1,0.0003
5920.0,32,0.0081
5921.0,44,0.0111
5922.0,120,0.0303
5925.0,26,0.0066
5929.0,1,0.0003
5930.0,13,0.0033
5931.0,2,0.0005
5932.0,44,0.0111
5933.0,4,0.001
5935.0,1,0.0003
5936.0,42,0.0106
5937.0,24,0.0061
5938.0,20,0.005
5940.0,5,0.0013
5941.0,19,0.0048
5942.0,1,0.0003
5944.0,2,0.0005
5945.0,1,0.0003
5947.0,18,0.0045
5948.0,1,0.0003
5949.0,36,0.0091
5950.0,70,0.0176
5951.0,29,0.0073
5952.0,1,0.0003
5953.0,45,0.0113
5955.0,46,0.0116
5956.0,39,0.0098
5957.0,2,0.0005
5958.0,1,0.0003
5959.0,8,0.002
5961.0,2,0.0005
5962.0,3,0.0008
5964.0,1,0.0003
5965.0,38,0.0096
5966.0,1,0.0003
5967.0,1,0.0003
5969.0,2,0.0005
5970.0,36,0.0091
5972.0,1,0.0003
5973.0,8,0.002
5974.0,2,0.0005
5976.0,1,0.0003
5979.0,5,0.0013
5984.0,24,0.0061
5986.0,1,0.0003
5987.0,33,0.0083
5988.0,1,0.0003
5989.0,3,0.0008
5992.0,1,0.0003
5993.0,44,0.0111
5995.0,42,0.0106
5997.0,8,0.002
5998.0,1,0.0003
6000.0,575,0.145
6001.0,40,0.0101
6002.0,15,0.0038
6003.0,10,0.0025
6004.0,2,0.0005
6005.0,20,0.005
6006.0,8,0.002
6007.0,89,0.0224
6010.0,9,0.0023
6011.0,28,0.0071
6014.0,20,0.005
6015.0,1,0.0003
6017.0,2,0.0005
6019.0,45,0.0113
6020.0,14,0.0035
6022.0,37,0.0093
6023.0,6,0.0015
6024.0,1,0.0003
6027.0,5,0.0013
6028.0,41,0.0103
6029.0,29,0.0073
6030.0,2,0.0005
6031.0,1,0.0003
6035.0,2,0.0005
6037.0,40,0.0101
6041.0,1,0.0003
6042.0,1,0.0003
6044.0,1,0.0003
6045.0,1,0.0003
6046.0,11,0.0028
6047.0,1,0.0003
6048.0,2,0.0005
6049.0,6,0.0015
6051.0,45,0.0113
6052.0,2,0.0005
6056.0,1,0.0003
6057.0,16,0.004
6059.0,39,0.0098
6060.0,48,0.0121
6061.0,35,0.0088
6062.0,1,0.0003
6063.0,1,0.0003
6064.0,1,0.0003
6067.0,1,0.0003
6068.0,1,0.0003
6069.0,1,0.0003
6070.0,35,0.0088
6071.0,3,0.0008
6073.0,1,0.0003
6074.0,27,0.0068
6075.0,2,0.0005
6079.0,18,0.0045
6079.5,1,0.0003
6080.0,14,0.0035
6082.0,58,0.0146
6084.0,1,0.0003
6085.0,9,0.0023
6086.0,8,0.002
6087.0,53,0.0134
6088.0,3,0.0008
6090.0,40,0.0101
6091.0,1,0.0003
6092.0,26,0.0066
6094.0,25,0.0063
6095.0,1,0.0003
6096.0,1,0.0003
6097.0,1,0.0003
6098.0,2,0.0005
6100.0,318,0.0802
6103.0,1,0.0003
6104.0,36,0.0091
6105.0,43,0.0108
6107.0,2,0.0005
6108.0,1,0.0003
6109.0,43,0.0108
6111.0,1,0.0003
6113.0,1,0.0003
6114.0,25,0.0063
6115.0,33,0.0083
6117.0,1,0.0003
6118.0,12,0.003
6120.0,2,0.0005
6122.0,1,0.0003
6123.0,1,0.0003
6124.0,1,0.0003
6126.0,15,0.0038
6129.0,34,0.0086
6131.0,2,0.0005
6134.0,2,0.0005
6135.0,39,0.0098
6136.0,42,0.0106
6137.0,1,0.0003
6138.0,2,0.0005
6139.0,15,0.0038
6140.0,1,0.0003
6142.0,1,0.0003
6146.0,2,0.0005
6147.0,2,0.0005
6148.0,75,0.0189
6149.0,18,0.0045
6150.0,2,0.0005
6151.0,38,0.0096
6152.0,2,0.0005
6153.0,47,0.0118
6154.0,73,0.0184
6156.0,13,0.0033
6157.0,38,0.0096
6158.0,1,0.0003
6159.0,1,0.0003
6162.0,1,0.0003
6163.0,1,0.0003
6164.0,1,0.0003
6166.0,1,0.0003
6168.0,1,0.0003
6169.0,1,0.0003
6172.0,1,0.0003
6173.0,6,0.0015
6174.0,1,0.0003
6176.0,1,0.0003
6177.0,46,0.0116
6178.0,1,0.0003
6179.0,32,0.0081
6180.0,3,0.0008
6181.0,1,0.0003
6184.0,8,0.002
6185.0,32,0.0081
6189.0,39,0.0098
6190.0,29,0.0073
6192.0,44,0.0111
6193.0,44,0.0111
6194.0,1,0.0003
6195.0,31,0.0078
6198.0,28,0.0071
6199.0,1,0.0003
6200.0,311,0.0784
6201.0,1,0.0003
6204.0,15,0.0038
6206.0,3,0.0008
6207.0,49,0.0124
6208.0,2,0.0005
6210.0,4,0.001
6211.0,14,0.0035
6213.0,23,0.0058
6215.0,1,0.0003
6216.0,16,0.004
6217.0,1,0.0003
6220.0,39,0.0098
6221.0,3,0.0008
6224.0,36,0.0091
6226.0,43,0.0108
6227.0,1,0.0003
6228.0,13,0.0033
6229.0,1,0.0003
6232.0,1,0.0003
6234.0,27,0.0068
6236.0,36,0.0091
6238.0,47,0.0118
6240.0,11,0.0028
6241.0,33,0.0083
6242.0,54,0.0136
6245.0,38,0.0096
6246.0,1,0.0003
6247.0,33,0.0083
6248.0,60,0.0151
6249.0,39,0.0098
6250.0,2,0.0005
6251.0,1,0.0003
6253.0,1,0.0003
6256.0,41,0.0103
6257.0,1,0.0003
6258.0,40,0.0101
6259.0,1,0.0003
6260.0,44,0.0111
6262.0,5,0.0013
6263.0,63,0.0159
6264.0,1,0.0003
6266.0,1,0.0003
6267.0,1,0.0003
6268.0,1,0.0003
6269.0,33,0.0083
6270.0,5,0.0013
6272.0,13,0.0033
6273.0,78,0.0197
6275.0,20,0.005
6276.0,2,0.0005
6277.0,1,0.0003
6279.0,41,0.0103
6280.0,9,0.0023
6281.0,9,0.0023
6282.0,41,0.0103
6284.0,1,0.0003
6285.0,1,0.0003
6288.0,1,0.0003
6289.0,3,0.0008
6291.0,5,0.0013
6294.0,2,0.0005
6295.0,1,0.0003
6296.0,45,0.0113
6298.0,2,0.0005
6299.0,1,0.0003
6300.0,595,0.15
6301.0,1,0.0003
6302.0,14,0.0035
6303.0,46,0.0116
6304.0,1,0.0003
6306.0,39,0.0098
6307.0,11,0.0028
6308.0,5,0.0013
6309.0,3,0.0008
6310.0,52,0.0131
6311.0,1,0.0003
6312.0,4,0.001
6313.0,2,0.0005
6314.0,8,0.002
6315.0,1,0.0003
6318.0,5,0.0013
6319.0,11,0.0028
6321.0,1,0.0003
6322.0,1,0.0003
6324.0,2,0.0005
6325.0,1,0.0003
6326.0,1,0.0003
6327.0,55,0.0139
6328.0,1,0.0003
6329.0,27,0.0068
6330.0,2,0.0005
6333.0,8,0.002
6334.0,1,0.0003
6335.0,1,0.0003
6336.0,43,0.0108
6337.0,40,0.0101
6338.0,41,0.0103
6339.0,58,0.0146
6340.0,33,0.0083
6341.0,25,0.0063
6342.0,3,0.0008
6343.0,1,0.0003
6343.5,3,0.0008
6344.0,2,0.0005
6345.0,38,0.0096
6346.0,2,0.0005
6347.0,29,0.0073
6348.0,1,0.0003
6349.0,1,0.0003
6350.0,4,0.001
6351.0,1,0.0003
6352.0,29,0.0073
6354.0,26,0.0066
6355.0,12,0.003
6356.0,1,0.0003
6357.0,1,0.0003
6359.0,25,0.0063
6360.0,24,0.0061
6362.0,24,0.0061
6364.0,13,0.0033
6366.0,2,0.0005
6368.0,9,0.0023
6369.0,4,0.001
6371.0,2,0.0005
6372.0,82,0.0207
6373.0,1,0.0003
6374.0,1,0.0003
6376.0,17,0.0043
6378.0,7,0.0018
6379.0,35,0.0088
6380.0,1,0.0003
6382.0,28,0.0071
6384.0,1,0.0003
6385.0,15,0.0038
6387.0,69,0.0174
6388.0,47,0.0118
6390.0,80,0.0202
6391.0,2,0.0005
6393.0,15,0.0038
6394.0,1,0.0003
6396.0,1,0.0003
6398.0,2,0.0005
6400.0,335,0.0844
6403.0,37,0.0093
6404.0,9,0.0023
6407.0,1,0.0003
6408.0,2,0.0005
6410.0,27,0.0068
6411.0,44,0.0111
6412.0,25,0.0063
6413.0,1,0.0003
6416.0,24,0.0061
6417.0,5,0.0013
6420.0,7,0.0018
6421.0,1,0.0003
6422.0,33,0.0083
6424.0,2,0.0005
6425.0,2,0.0005
6429.0,1,0.0003
6432.0,24,0.0061
6433.0,1,0.0003
6434.0,48,0.0121
6436.0,1,0.0003
6438.0,8,0.002
6439.0,1,0.0003
6442.0,1,0.0003
6443.0,41,0.0103
6444.0,32,0.0081
6446.0,94,0.0237
6447.0,7,0.0018
6450.0,3,0.0008
6452.0,3,0.0008
6453.0,8,0.002
6454.0,38,0.0096
6457.0,4,0.001
6458.0,6,0.0015
6459.0,2,0.0005
6460.0,31,0.0078
6462.0,1,0.0003
6466.0,1,0.0003
6467.0,2,0.0005
6468.0,39,0.0098
6470.0,30,0.0076
6471.0,1,0.0003
6472.0,1,0.0003
6473.0,2,0.0005
6474.0,40,0.0101
6476.0,1,0.0003
6480.0,39,0.0098
6482.0,2,0.0005
6483.0,2,0.0005
6485.0,36,0.0091
6486.0,1,0.0003
6487.0,1,0.0003
6488.0,1,0.0003
6490.0,42,0.0106
6491.0,8,0.002
6492.0,43,0.0108
6493.0,1,0.0003
6495.0,2,0.0005
6496.0,9,0.0023
6497.0,2,0.0005
6498.0,4,0.001
6500.0,302,0.0761
6502.0,72,0.0182
6503.0,6,0.0015
6504.0,2,0.0005
6505.5,7,0.0018
6507.0,1,0.0003
6508.0,22,0.0055
6509.0,58,0.0146
6510.0,2,0.0005
6514.0,1,0.0003
6515.0,2,0.0005
6518.0,9,0.0023
6520.0,44,0.0111
6521.0,6,0.0015
6522.0,5,0.0013
6523.0,38,0.0096
6524.0,18,0.0045
6529.0,29,0.0073
6529.5,4,0.001
6531.0,7,0.0018
6533.0,2,0.0005
6535.0,2,0.0005
6537.0,1,0.0003
6538.0,14,0.0035
6539.0,2,0.0005
6540.0,48,0.0121
6541.0,18,0.0045
6542.0,43,0.0108
6545.0,43,0.0108
6547.0,11,0.0028
6550.0,56,0.0141
6551.0,21,0.0053
6554.0,1,0.0003
6556.0,45,0.0113
6557.0,1,0.0003
6559.0,45,0.0113
6560.0,16,0.004
6561.0,39,0.0098
6562.0,1,0.0003
6563.0,5,0.0013
6564.0,31,0.0078
6566.0,1,0.0003
6567.0,44,0.0111
6569.0,8,0.002
6572.0,1,0.0003
6574.0,1,0.0003
6576.0,2,0.0005
6578.0,1,0.0003
6582.0,46,0.0116
6583.0,45,0.0113
6586.0,8,0.002
6588.0,21,0.0053
6589.0,27,0.0068
6589.5,7,0.0018
6591.0,1,0.0003
6592.0,30,0.0076
6593.0,2,0.0005
6594.0,2,0.0005
6596.0,2,0.0005
6597.0,1,0.0003
6598.0,6,0.0015
6599.0,17,0.0043
6600.0,555,0.1399
6601.0,3,0.0008
6603.0,1,0.0003
6604.0,45,0.0113
6605.0,42,0.0106
6607.0,20,0.005
6608.0,28,0.0071
6609.0,1,0.0003
6610.0,10,0.0025
6611.0,2,0.0005
6612.0,11,0.0028
6613.0,1,0.0003
6614.0,46,0.0116
6615.0,35,0.0088
6616.0,1,0.0003
6618.0,1,0.0003
6619.0,56,0.0141
6620.0,1,0.0003
6622.0,3,0.0008
6623.0,41,0.0103
6624.0,12,0.003
6625.0,2,0.0005
6630.0,1,0.0003
6632.0,5,0.0013
6633.0,9,0.0023
6634.0,36,0.0091
6637.0,1,0.0003
6638.0,1,0.0003
6642.0,2,0.0005
6644.0,1,0.0003
6645.0,1,0.0003
6646.0,55,0.0139
6647.0,1,0.0003
6648.0,23,0.0058
6649.0,3,0.0008
6650.0,21,0.0053
6651.0,1,0.0003
6653.0,1,0.0003
6656.0,1,0.0003
6657.0,1,0.0003
6660.0,1,0.0003
6661.0,5,0.0013
6661.5,3,0.0008
6662.0,1,0.0003
6663.0,1,0.0003
6664.0,37,0.0093
6666.0,6,0.0015
6668.0,78,0.0197
6669.0,27,0.0068
6672.0,2,0.0005
6673.0,1,0.0003
6675.0,1,0.0003
6676.0,81,0.0204
6677.0,39,0.0098
6679.0,10,0.0025
6682.0,16,0.004
6683.0,14,0.0035
6684.0,14,0.0035
6686.0,100,0.0252
6689.0,47,0.0118
6691.0,1,0.0003
6692.0,1,0.0003
6694.0,12,0.003
6694.5,6,0.0015
6696.0,4,0.001
6697.0,1,0.0003
6698.0,47,0.0118
6700.0,296,0.0746
6701.0,18,0.0045
6702.0,1,0.0003
6703.0,1,0.0003
6704.0,70,0.0176
6705.0,2,0.0005
6710.0,34,0.0086
6712.0,10,0.0025
6714.0,2,0.0005
6715.0,3,0.0008
6716.0,11,0.0028
6717.0,8,0.002
6720.0,15,0.0038
6722.0,7,0.0018
6723.0,1,0.0003
6724.0,1,0.0003
6724.5,3,0.0008
6725.0,1,0.0003
6727.0,38,0.0096
6732.0,34,0.0086
6736.0,15,0.0038
6738.0,1,0.0003
6740.0,1,0.0003
6741.0,58,0.0146
6744.0,1,0.0003
6745.0,50,0.0126
6746.0,33,0.0083
6747.0,12,0.003
6748.0,41,0.0103
6750.0,4,0.001
6751.0,2,0.0005
6752.0,1,0.0003
6755.0,2,0.0005
6756.0,1,0.0003
6757.0,3,0.0008
6758.0,39,0.0098
6760.0,4,0.001
6760.5,8,0.002
6761.0,16,0.004
6762.0,1,0.0003
6764.0,1,0.0003
6765.0,26,0.0066
6768.0,2,0.0005
6769.0,1,0.0003
6772.0,30,0.0076
6773.0,1,0.0003
6774.0,42,0.0106
6775.0,1,0.0003
6776.0,30,0.0076
6778.0,19,0.0048
6780.0,2,0.0005
6781.0,1,0.0003
6783.0,3,0.0008
6784.0,6,0.0015
6785.0,2,0.0005
6786.0,49,0.0124
6787.0,1,0.0003
6790.0,2,0.0005
6792.0,2,0.0005
6797.0,11,0.0028
6800.0,265,0.0668
6801.0,1,0.0003
6803.0,11,0.0028
6804.0,1,0.0003
6806.0,2,0.0005
6808.0,1,0.0003
6810.0,3,0.0008
6811.0,1,0.0003
6812.0,2,0.0005
6813.0,2,0.0005
6814.0,68,0.0171
6814.5,6,0.0015
6816.0,2,0.0005
6817.0,14,0.0035
6820.0,38,0.0096
6825.0,13,0.0033
6826.0,1,0.0003
6828.0,9,0.0023
6829.0,21,0.0053
6830.0,38,0.0096
6832.0,57,0.0144
6833.0,2,0.0005
6836.0,1,0.0003
6840.0,59,0.0149
6841.0,12,0.003
6842.0,36,0.0091
6844.0,18,0.0045
6845.0,3,0.0008
6846.0,77,0.0194
6847.0,1,0.0003
6847.5,1,0.0003
6848.0,11,0.0028
6850.0,46,0.0116
6851.0,8,0.002
6852.0,51,0.0129
6853.0,2,0.0005
6859.0,1,0.0003
6860.0,70,0.0176
6861.0,2,0.0005
6862.0,36,0.0091
6864.0,43,0.0108
6867.0,3,0.0008
6868.0,11,0.0028
6869.0,1,0.0003
6870.0,2,0.0005
6871.0,25,0.0063
6872.0,4,0.001
6873.0,38,0.0096
6874.0,1,0.0003
6877.0,34,0.0086
6878.0,1,0.0003
6879.0,6,0.0015
6880.0,13,0.0033
6881.0,30,0.0076
6886.0,1,0.0003
6888.0,46,0.0116
6889.0,34,0.0086
6891.0,39,0.0098
6892.0,57,0.0144
6893.0,27,0.0068
6894.0,2,0.0005
6895.0,1,0.0003
6896.0,13,0.0033
6897.0,1,0.0003
6900.0,518,0.1306
6901.0,2,0.0005
6903.0,1,0.0003
6904.0,14,0.0035
6905.0,2,0.0005
6906.0,6,0.0015
6907.0,11,0.0028
6909.0,16,0.004
6911.0,4,0.001
6913.0,1,0.0003
6914.0,25,0.0063
6915.0,34,0.0086
6919.0,7,0.0018
6920.0,36,0.0091
6922.0,36,0.0091
6923.0,15,0.0038
6924.0,32,0.0081
6927.0,1,0.0003
6928.5,7,0.0018
6929.0,1,0.0003
6930.0,1,0.0003
6931.0,18,0.0045
6932.0,82,0.0207
6933.0,1,0.0003
6934.0,47,0.0118
6935.0,2,0.0005
6936.0,1,0.0003
6937.0,1,0.0003
6939.0,1,0.0003
6940.0,40,0.0101
6941.0,46,0.0116
6942.0,2,0.0005
6943.0,19,0.0048
6944.0,1,0.0003
6945.0,36,0.0091
6946.0,36,0.0091
6946.5,3,0.0008
6947.0,1,0.0003
6948.0,37,0.0093
6950.0,12,0.003
6953.0,3,0.0008
6954.0,1,0.0003
6956.0,7,0.0018
6957.0,5,0.0013
6959.0,40,0.0101
6960.0,1,0.0003
6962.0,9,0.0023
6963.0,9,0.0023
6965.0,5,0.0013
6967.0,1,0.0003
6968.0,36,0.0091
6970.0,5,0.0013
6971.0,1,0.0003
6974.0,28,0.0071
6976.0,1,0.0003
6978.0,1,0.0003
6979.0,1,0.0003
6981.0,13,0.0033
6984.0,8,0.002
6986.0,5,0.0013
6987.0,38,0.0096
6988.0,1,0.0003
6990.0,1,0.0003
6991.0,35,0.0088
6992.0,1,0.0003
6994.0,2,0.0005
6995.0,10,0.0025
6996.0,1,0.0003
6998.0,1,0.0003
6999.0,1,0.0003
7000.0,282,0.0711
7001.0,14,0.0035
7003.0,2,0.0005
7005.0,1,0.0003
7007.0,1,0.0003
7010.0,2,0.0005
7012.0,41,0.0103
7013.0,2,0.0005
7015.0,1,0.0003
7017.0,2,0.0005
7018.0,1,0.0003
7020.0,10,0.0025
7021.0,29,0.0073
7022.0,27,0.0068
7024.0,27,0.0068
7025.0,4,0.001
7027.0,1,0.0003
